date,coin_id,price,volume,market_cap
2022-10-13,ref,0.2848156996721726,241075.18947417135,5620694.650751408
2022-10-14,ref,0.27603337610757295,269390.99164355244,5445972.6788577
2022-10-15,ref,0.2911855415254911,414147.25220165856,5773604.375483772
2022-10-16,ref,0.2805512424961621,191872.96582546053,5590050.844192387
2022-10-17,ref,0.2850905887172966,196231.22842018623,5671882.7602176145
2022-10-18,ref,0.2924112998601993,189287.88000048097,5826791.7073590215
2022-10-19,ref,0.28525439785303186,206483.165645211,5592618.373884456
2022-10-20,ref,0.27483962026273706,187538.54697795174,5392278.979659136
2022-10-21,ref,0.2728453688470724,170668.3388297849,5438437.543790589
2022-10-22,ref,0.2594941885995762,277317.11117718776,5168435.946146168
2022-10-23,ref,0.26292996102280186,169560.74653672968,5240114.452578563
2022-10-24,ref,0.26511181852227306,162904.53214736813,5279532.2737489
2022-10-25,ref,0.2573549553026704,196227.24105604782,5173686.8075815905
2022-10-26,ref,0.2623454859276302,212885.18451807965,5283795.253872638
2022-10-27,ref,0.26491881670293754,183332.62184108203,5306928.2430159375
2022-10-28,ref,0.25908610263463044,176942.44865708688,5234748.904009787
2022-10-29,ref,0.26516850473966824,185929.4031311261,5357658.127866742
2022-10-30,ref,0.27245749188008916,209238.85407845743,5570230.386300168
2022-10-31,ref,0.26981531237049883,206617.65972510687,5524489.87735015
2022-11-01,ref,0.2728755472013319,186728.35297411252,5599175.2965140045
2022-11-02,ref,0.26607901159188224,213001.43261591348,5492798.838165966
2022-11-03,ref,0.2486242068701754,275716.579937898,5121826.352267916
2022-11-04,ref,0.24895299501676815,238722.52860076888,5120308.406147101
2022-11-05,ref,0.26507350631541526,210414.3839986422,5480280.83862564
2022-11-06,ref,0.2681444746862087,203489.15853738633,5549506.234144917
2022-11-07,ref,0.24698364642635467,218224.0841855117,5117159.830885562
2022-11-08,ref,0.2393552198718981,211712.8520699703,4957502.922669994
2022-11-09,ref,0.20126961477884917,307661.1894912369,4182642.532395628
2022-11-10,ref,0.14495051519411162,340354.1766012574,3019506.630008329
2022-11-11,ref,0.18011491383856762,316666.5990411091,3745914.092781423
2022-11-12,ref,0.1580324241316012,216053.10523563318,3293101.5628231107
2022-11-13,ref,0.1435381429387509,197563.2067695916,2993200.482575645
2022-11-14,ref,0.12934712967718262,237671.90438549424,2700294.4663505247
2022-11-15,ref,0.13139868787846948,259610.83360704585,2734063.196654057
2022-11-16,ref,0.1342525749926557,208367.48410510283,2809523.270005116
2022-11-17,ref,0.1366352001590222,188818.97827117814,2868526.8497550166
2022-11-18,ref,0.13307807995765217,207990.3281475987,2798998.3284586933
2022-11-19,ref,0.13088279259281485,181122.97588773104,2755410.28661251
2022-11-20,ref,0.12742580626848468,211294.02841053763,2689164.9061861187
2022-11-21,ref,0.11306302827268026,207241.4731095031,2384807.9885158488
2022-11-22,ref,0.11301023367149239,208944.54932797555,2393135.8597743358
2022-11-23,ref,0.1192642364107663,186694.77952532482,2528482.845780572
2022-05-16,jumbo,3.1071796593804373,748669.7181479282,0
2022-05-17,jumbo,3.1071796593804373,748669.7181479282,0
2022-05-18,jumbo,3.0895709325909437,168856.50431462852,0
2022-05-19,jumbo,3.1872776863287466,146013.37336467893,0
2022-05-20,jumbo,3.3299447815232393,146612.2270541837,0
2022-05-21,jumbo,3.2894639913917456,175514.17212822213,0
2022-05-22,jumbo,3.36939657972875,187645.3673062956,0
2022-05-23,jumbo,3.785813085288826,230308.18678958822,0
2022-05-24,jumbo,3.2311503122064074,174172.16831117668,0
2022-05-25,jumbo,3.0931354892033562,182992.83481212475,0
2022-05-26,jumbo,2.936617812605025,2086872.432331191,0
2022-05-27,jumbo,2.5638984033288645,5225246.076864507,0
2022-05-28,jumbo,2.2874246026850074,4799820.011091692,0
2022-05-29,jumbo,2.3257915040737625,5563560.310883757,0
2022-05-30,jumbo,2.2623668102936643,4339145.9589285925,0
2022-05-31,jumbo,2.4230708613527407,4849718.449879289,0
2022-06-01,jumbo,2.393900138784051,6140573.135054361,0
2022-06-02,jumbo,2.314411672271929,4435748.822589273,0
2022-06-03,jumbo,2.3357451524236184,5178416.908328641,0
2022-06-04,jumbo,2.1881450277886283,5387819.247779512,0
2022-06-05,jumbo,2.19734628633487,5250479.307922604,0
2022-06-06,jumbo,2.222571959987639,5973644.544409923,0
2022-06-07,jumbo,2.1774243062615466,5567229.053653346,0
2022-06-08,jumbo,2.1764841577330385,6235574.099054985,0
2022-06-09,jumbo,2.0849285759571328,6519131.054932314,0
2022-06-10,jumbo,2.0780018847228363,5599908.609216896,0
2022-06-11,jumbo,1.969485134333296,6573017.065185069,0
2022-06-12,jumbo,1.8438854484269394,5848611.90976034,0
2022-06-13,jumbo,1.719372060491446,6550045.420644376,0
2022-06-14,jumbo,1.5955048838469121,7228350.3450123565,0
2022-06-15,jumbo,1.545545887761711,5563353.499683148,0
2022-06-16,jumbo,1.4741006420831688,4266739.136543597,0
2022-06-17,jumbo,1.3466824611707848,4649778.450704767,0
2022-06-18,jumbo,1.4773366123773932,4545374.3833861835,0
2022-06-19,jumbo,1.5212214571988019,4866328.911975702,0
2022-06-20,jumbo,1.5309336053260234,4780011.431633007,0
2022-06-21,jumbo,1.5623388332085517,4822335.298518375,0
